hhid,gps_latitude,gps_longitude,ibli_date,year,month,ibli_dekad,tlu_loss,tlu_loss_ratio,data_observed,season
12008,1.9,37.400002,2020-07-31,2020,7,3,0.1,0.1,1,LRLD
12008,1.9,37.400002,2020-08-31,2020,8,3,0.0,0.0,0,LRLD
12008,1.9,37.400002,2020-09-30,2020,9,3,0.0,0.0,0,LRLD
12008,1.9,37.400002,2020-10-31,2020,10,3,0.0,0.0,0,SRSD
12008,1.9,37.400002,2020-11-30,2020,11,3,0.1,0.1,1,SRSD
12009,1.9,37.400002,2009-03-31,2009,3,3,1.8,0.017786561264822136,1,LRLD
12009,1.9,37.400002,2009-04-30,2009,4,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2009-05-31,2009,5,3,16.0,0.158102766798419,1,LRLD
12009,1.9,37.400002,2009-06-30,2009,6,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2009-07-31,2009,7,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2009-08-31,2009,8,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2009-09-30,2009,9,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2009-10-31,2009,10,3,4.0,0.15810276679841898,1,SRSD
12009,1.9,37.400002,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2010-06-30,2010,6,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2010-07-31,2010,7,3,26.0,1.0276679841897234,1,LRLD
12009,1.9,37.400002,2010-08-31,2010,8,3,20.0,0.7905138339920948,1,LRLD
12009,1.9,37.400002,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2010-10-31,2010,10,3,1.0,0.0425531914893617,1,SRSD
12009,1.9,37.400002,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2010-12-31,2010,12,3,2.6,0.11063829787234043,1,SRSD
12009,1.9,37.400002,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2011-02-28,2011,2,3,1.9000000000000001,0.02695035460992908,1,SRSD
12009,1.9,37.400002,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2011-04-30,2011,4,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2011-07-31,2011,7,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2011-08-31,2011,8,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2011-09-30,2011,9,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2012-11-30,2012,11,3,0.2,0.0021551724137931034,1,SRSD
12009,1.9,37.400002,2012-12-31,2012,12,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2013-01-31,2013,1,3,0.30000000000000004,0.0032327586206896556,1,SRSD
12009,1.9,37.400002,2013-02-28,2013,2,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2013-03-31,2013,3,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2013-04-30,2013,4,3,0.2,0.0021551724137931034,1,LRLD
12009,1.9,37.400002,2013-05-31,2013,5,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2013-06-30,2013,6,3,0.30000000000000004,0.0032327586206896556,1,LRLD
12009,1.9,37.400002,2013-07-31,2013,7,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2013-09-30,2013,9,3,0.5,0.005387931034482759,1,LRLD
12009,1.9,37.400002,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2014-08-31,2014,8,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2014-09-30,2014,9,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2014-10-31,2014,10,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2014-11-30,2014,11,3,4.3,0.0215,1,SRSD
12009,1.9,37.400002,2014-12-31,2014,12,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2015-01-31,2015,1,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2015-02-28,2015,2,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2015-03-31,2015,3,3,0.0,0.0,1,LRLD
12009,1.9,37.400002,2015-04-30,2015,4,3,0.2,0.002,1,LRLD
12009,1.9,37.400002,2015-05-31,2015,5,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2015-06-30,2015,6,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2015-07-31,2015,7,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2015-08-31,2015,8,3,0.30000000000000004,0.0030000000000000005,1,LRLD
12009,1.9,37.400002,2020-05-31,2020,5,3,0.1,0.0011111111111111111,1,LRLD
12009,1.9,37.400002,2020-06-30,2020,6,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2020-07-31,2020,7,3,1.3,0.014444444444444446,1,LRLD
12009,1.9,37.400002,2020-08-31,2020,8,3,0.0,0.0,0,LRLD
12009,1.9,37.400002,2020-09-30,2020,9,3,0.1,0.0011111111111111111,1,LRLD
12009,1.9,37.400002,2020-10-31,2020,10,3,0.0,0.0,0,SRSD
12009,1.9,37.400002,2020-11-30,2020,11,3,0.2,0.0011111111111111111,1,SRSD
12010,2.1,37.400002,2009-06-30,2009,6,3,2.0,0.3278688524590164,1,LRLD
12010,2.1,37.400002,2009-07-31,2009,7,3,0.9,0.1475409836065574,1,LRLD
12010,2.1,37.400002,2009-08-31,2009,8,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2009-09-30,2009,9,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2009-10-31,2009,10,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2010-03-31,2010,3,3,1.3,0.17808219178082194,1,LRLD
12010,2.1,37.400002,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2010-06-30,2010,6,3,0.1,0.013698630136986302,1,LRLD
12010,2.1,37.400002,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2010-09-30,2010,9,3,0.1,0.013698630136986302,1,LRLD
12010,2.1,37.400002,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2011-04-30,2011,4,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2011-07-31,2011,7,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2011-08-31,2011,8,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2011-09-30,2011,9,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2012-03-31,2012,3,3,0.1,0.010526315789473684,1,LRLD
12010,2.1,37.400002,2012-04-30,2012,4,3,1.5,0.07894736842105264,1,LRLD
12010,2.1,37.400002,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2012-06-30,2012,6,3,1.3,0.1368421052631579,1,LRLD
12010,2.1,37.400002,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2012-11-30,2012,11,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2012-12-31,2012,12,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2013-01-31,2013,1,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2013-02-28,2013,2,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2013-03-31,2013,3,3,0.0,0.0,1,LRLD
12010,2.1,37.400002,2013-04-30,2013,4,3,1.2,0.05217391304347826,1,LRLD
12010,2.1,37.400002,2013-05-31,2013,5,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2013-06-30,2013,6,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2013-07-31,2013,7,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2013-08-31,2013,8,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2013-09-30,2013,9,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2014-08-31,2014,8,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2014-09-30,2014,9,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2014-10-31,2014,10,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2014-11-30,2014,11,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2014-12-31,2014,12,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2015-01-31,2015,1,3,3.6,0.30508474576271183,1,SRSD
12010,2.1,37.400002,2015-02-28,2015,2,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2015-03-31,2015,3,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2015-04-30,2015,4,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2015-05-31,2015,5,3,0.0,0.0,0,LRLD
12010,2.1,37.400002,2015-06-30,2015,6,3,3.0,0.2542372881355932,1,LRLD
12010,2.1,37.400002,2015-07-31,2015,7,3,0.30000000000000004,0.05084745762711865,1,LRLD
12010,2.1,37.400002,2015-08-31,2015,8,3,0.2,0.03389830508474576,1,LRLD
12010,2.1,37.400002,2015-09-30,2015,9,3,0.2,0.03389830508474576,1,LRLD
12010,2.1,37.400002,2020-08-31,2020,8,3,1.0,0.2,1,LRLD
12010,2.1,37.400002,2020-09-30,2020,9,3,1.4000000000000001,0.14,1,LRLD
12010,2.1,37.400002,2020-10-31,2020,10,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2020-11-30,2020,11,3,0.0,0.0,0,SRSD
12010,2.1,37.400002,2020-12-31,2020,12,3,1.3,0.26,1,SRSD
12011,2.1,37.400002,2008-09-30,2008,9,3,0.4,0.014760147601476014,1,LRLD
12011,2.1,37.400002,2008-10-31,2008,10,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2008-11-30,2008,11,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2008-12-31,2008,12,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2009-01-31,2009,1,3,0.4,0.014760147601476014,1,SRSD
12011,2.1,37.400002,2009-02-28,2009,2,3,0.2,0.007380073800738007,1,SRSD
12011,2.1,37.400002,2011-06-30,2011,6,3,1.0,0.057471264367816084,1,LRLD
12011,2.1,37.400002,2011-07-31,2011,7,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2011-08-31,2011,8,3,3.9000000000000004,0.22413793103448276,1,LRLD
12011,2.1,37.400002,2011-09-30,2011,9,3,1.3,0.07471264367816091,1,LRLD
12011,2.1,37.400002,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2012-01-31,2012,1,3,1.3,0.11504424778761062,1,SRSD
12011,2.1,37.400002,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2012-03-31,2012,3,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2012-05-31,2012,5,3,2.6,0.23008849557522124,1,LRLD
12011,2.1,37.400002,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2012-11-30,2012,11,3,1.3,0.15116279069767444,1,SRSD
12011,2.1,37.400002,2012-12-31,2012,12,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2013-01-31,2013,1,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2013-02-28,2013,2,3,0.1,0.011627906976744188,1,SRSD
12011,2.1,37.400002,2015-03-31,2015,3,3,1.3,0.10077519379844961,1,LRLD
12011,2.1,37.400002,2015-04-30,2015,4,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2015-05-31,2015,5,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2015-06-30,2015,6,3,0.8,0.06201550387596899,1,LRLD
12011,2.1,37.400002,2015-07-31,2015,7,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2015-08-31,2015,8,3,5.2,0.1343669250645995,1,LRLD
12011,2.1,37.400002,2020-07-31,2020,7,3,0.1,0.012987012987012988,1,LRLD
12011,2.1,37.400002,2020-08-31,2020,8,3,0.0,0.0,0,LRLD
12011,2.1,37.400002,2020-09-30,2020,9,3,0.1,0.012987012987012988,1,LRLD
12011,2.1,37.400002,2020-10-31,2020,10,3,0.0,0.0,0,SRSD
12011,2.1,37.400002,2020-11-30,2020,11,3,0.1,0.012987012987012988,1,SRSD
12012,2.1,37.400002,2009-06-30,2009,6,3,0.2,0.015384615384615385,1,LRLD
12012,2.1,37.400002,2009-07-31,2009,7,3,0.0,0.0,0,LRLD
12012,2.1,37.400002,2009-08-31,2009,8,3,0.0,0.0,0,LRLD
12012,2.1,37.400002,2009-09-30,2009,9,3,2.0,0.15384615384615385,1,LRLD
12014,1.9,37.5,2008-12-31,2008,12,3,0.1,0.05,1,SRSD
12014,1.9,37.5,2009-01-31,2009,1,3,0.0,0.0,0,SRSD
12014,1.9,37.5,2009-02-28,2009,2,3,0.1,0.05,1,SRSD
12014,1.9,37.5,2009-03-31,2009,3,3,0.0,0.0,0,LRLD
12014,1.9,37.5,2009-04-30,2009,4,3,0.1,0.05,1,LRLD
12014,1.9,37.5,2009-05-31,2009,5,3,0.0,0.0,0,LRLD
12014,1.9,37.5,2009-06-30,2009,6,3,0.1,0.05,1,LRLD
12015,2.0,37.299999,2008-11-30,2008,11,3,0.30000000000000004,0.034482758620689655,1,SRSD
12015,2.0,37.299999,2008-12-31,2008,12,3,1.0,0.11494252873563217,1,SRSD
12015,2.0,37.299999,2009-01-31,2009,1,3,0.2,0.022988505747126436,1,SRSD
12015,2.0,37.299999,2009-02-28,2009,2,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2009-03-31,2009,3,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2009-04-30,2009,4,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2009-05-31,2009,5,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2009-06-30,2009,6,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2009-07-31,2009,7,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2009-08-31,2009,8,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2009-09-30,2009,9,3,3.0,0.3448275862068965,1,LRLD
12015,2.0,37.299999,2009-10-31,2009,10,3,1.0,0.11494252873563217,1,SRSD
12015,2.0,37.299999,2009-11-30,2009,11,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2009-12-31,2009,12,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2010-04-30,2010,4,3,1.3,0.14444444444444446,1,LRLD
12015,2.0,37.299999,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2010-06-30,2010,6,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2010-12-31,2010,12,3,0.0,0.0,1,SRSD
12015,2.0,37.299999,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2011-03-31,2011,3,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2011-04-30,2011,4,3,0.0,0.0,1,LRLD
12015,2.0,37.299999,2011-05-31,2011,5,3,0.1,0.01098901098901099,1,LRLD
12015,2.0,37.299999,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2011-07-31,2011,7,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2011-08-31,2011,8,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2011-09-30,2011,9,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2011-10-31,2011,10,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2011-11-30,2011,11,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2011-12-31,2011,12,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2012-01-31,2012,1,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2012-02-29,2012,2,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2012-03-31,2012,3,3,1.0,0.10526315789473684,1,LRLD
12015,2.0,37.299999,2012-04-30,2012,4,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2012-05-31,2012,5,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2012-06-30,2012,6,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2012-07-31,2012,7,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2012-08-31,2012,8,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2012-09-30,2012,9,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2012-10-31,2012,10,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2012-11-30,2012,11,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2012-12-31,2012,12,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2013-01-31,2013,1,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2013-02-28,2013,2,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2013-03-31,2013,3,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2013-04-30,2013,4,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2013-05-31,2013,5,3,0.2,0.016666666666666666,1,LRLD
12015,2.0,37.299999,2013-06-30,2013,6,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2013-07-31,2013,7,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2013-08-31,2013,8,3,0.4,0.03333333333333333,1,LRLD
12015,2.0,37.299999,2013-09-30,2013,9,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2013-10-31,2013,10,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2013-11-30,2013,11,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2013-12-31,2013,12,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2014-01-31,2014,1,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2014-02-28,2014,2,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2014-03-31,2014,3,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2014-04-30,2014,4,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2014-05-31,2014,5,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2014-06-30,2014,6,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2014-07-31,2014,7,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2014-08-31,2014,8,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2014-09-30,2014,9,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2014-10-31,2014,10,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2014-11-30,2014,11,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2014-12-31,2014,12,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2015-01-31,2015,1,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2015-02-28,2015,2,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2015-03-31,2015,3,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2015-04-30,2015,4,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2015-05-31,2015,5,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2015-06-30,2015,6,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2015-07-31,2015,7,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2015-08-31,2015,8,3,2.0,0.10362694300518134,1,LRLD
12015,2.0,37.299999,2020-04-30,2020,4,3,1.3,0.05118110236220473,1,LRLD
12015,2.0,37.299999,2020-05-31,2020,5,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2020-06-30,2020,6,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2020-07-31,2020,7,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2020-08-31,2020,8,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2020-09-30,2020,9,3,0.0,0.0,0,LRLD
12015,2.0,37.299999,2020-10-31,2020,10,3,0.0,0.0,0,SRSD
12015,2.0,37.299999,2020-11-30,2020,11,3,0.1,0.003937007874015749,1,SRSD
12016,2.1,37.299999,2009-12-31,2009,12,3,0.1,0.02127659574468085,1,SRSD
12016,2.1,37.299999,2010-01-31,2010,1,3,0.0,0.0,0,SRSD
12016,2.1,37.299999,2010-02-28,2010,2,3,0.0,0.0,0,SRSD
12016,2.1,37.299999,2010-03-31,2010,3,3,0.0,0.0,0,LRLD
12016,2.1,37.299999,2010-04-30,2010,4,3,0.0,0.0,0,LRLD
12016,2.1,37.299999,2010-05-31,2010,5,3,0.0,0.0,0,LRLD
12016,2.1,37.299999,2010-06-30,2010,6,3,0.0,0.0,0,LRLD
12016,2.1,37.299999,2010-07-31,2010,7,3,0.0,0.0,0,LRLD
12016,2.1,37.299999,2010-08-31,2010,8,3,0.0,0.0,0,LRLD
12016,2.1,37.299999,2010-09-30,2010,9,3,0.0,0.0,0,LRLD
12016,2.1,37.299999,2010-10-31,2010,10,3,0.0,0.0,0,SRSD
12016,2.1,37.299999,2010-11-30,2010,11,3,0.0,0.0,0,SRSD
12016,2.1,37.299999,2010-12-31,2010,12,3,0.0,0.0,0,SRSD
12016,2.1,37.299999,2011-01-31,2011,1,3,0.0,0.0,0,SRSD
12016,2.1,37.299999,2011-02-28,2011,2,3,0.0,0.0,0,SRSD
12016,2.1,37.299999,2011-03-31,2011,3,3,0.7000000000000001,0.4117647058823529,1,LRLD
12016,2.1,37.299999,2011-04-30,2011,4,3,0.0,0.0,0,LRLD
12016,2.1,37.299999,2011-05-31,2011,5,3,0.0,0.0,0,LRLD
12016,2.1,37.299999,2011-06-30,2011,6,3,0.0,0.0,0,LRLD
12016,2.1,37.299999,2011-07-31,2011,7,3,0.0,0.0,1,LRLD
