hhid,round,comment,lossevent,year,month,livestock_type_raw,cause_raw,s6q22b,cause_detail,location,s6q24a,quantity,cause_category,livestock_type_std,tlu_rate,tlu_loss,season
11022,3,0.0,10,2011,9, Goat/Sheep,Starvation/Drought,,Satellite camp,8,,8.0,Drought,Shoats,0.1,0.8,LRLD
11022,3,0.0,1,2011,3,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,LRLD
11022,3,0.0,6,2011,5, Goat/Sheep,Predation,,Satellite camp,4,,4.0,Predation,Shoats,0.1,0.4,LRLD
11022,3,0.0,2,2010,10,Cattle, Rain,,Satellite camp,2,,2.0,Drought,Cattle,1.0,2.0,SRSD
11022,3,0.0,3,2011,7,Cattle,Starvation/Drought,,Satellite camp,3,,2.0,Drought,Cattle,1.0,2.0,LRLD
11022,4,0.0,1,2012,7, Goat/Sheep,Predation,,Satellite camp,4,,4.0,Predation,Shoats,0.1,0.4,LRLD
11022,5,0.0,1,2013,6, Goat/Sheep, Disease,,Satellite camp,3,,3.0,Disease,Shoats,0.1,0.30000000000000004,LRLD
11022,6,0.0,1,2015,8, Goat/Sheep, Disease,,Satellite camp,3,,2.0,Disease,Shoats,0.1,0.2,LRLD
11023,1,,6,2009,7, Goat/Sheep, Disease,,Satellite camp,6,,4.0,Disease,Shoats,0.1,0.4,LRLD
11023,1,,2,2009,10,Cattle, Disease,,Satellite camp,2,,2.0,Disease,Cattle,1.0,2.0,SRSD
11023,1,,8,2009,9, Goat/Sheep, Disease,,Satellite camp,6,,4.0,Disease,Shoats,0.1,0.4,LRLD
11023,1,,7,2009,8, Goat/Sheep,Predation,,Base camp,3,,0.0,Predation,Shoats,0.1,0.0,LRLD
11023,1,,3,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,SRSD
11023,1,,4,2009,4, Goat/Sheep, Disease,,Satellite camp,4,,4.0,Disease,Shoats,0.1,0.4,LRLD
11023,1,,1,2009,10,Cattle,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Cattle,1.0,2.0,SRSD
11023,1,,5,2009,6, Goat/Sheep, Disease,,Satellite camp,5,,5.0,Disease,Shoats,0.1,0.5,LRLD
11023,3,0.0,4,2010,12, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,SRSD
11023,3,0.0,3,2011,7, Goat/Sheep,Just lost,,Satellite camp,2,,2.0,Other,Shoats,0.1,0.2,LRLD
11023,3,0.0,2,2011,4, Goat/Sheep,Predation,,Satellite camp,2,,1.0,Predation,Shoats,0.1,0.1,LRLD
11023,3,0.0,1,2010,12,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,SRSD
11023,4,0.0,1,2012,1, Goat/Sheep, Disease,,Base camp,2,,1.0,Disease,Shoats,0.1,0.1,SRSD
11023,4,0.0,2,2012,5, Goat/Sheep,Predation,,Satellite camp,1,,1.0,Predation,Shoats,0.1,0.1,LRLD
11023,5,0.0,1,2013,9,Cattle, Disease,,Satellite camp,1,,1.0,Disease,Cattle,1.0,1.0,LRLD
11023,5,0.0,2,2013,2, Goat/Sheep, Disease,,Satellite camp,6,,5.0,Disease,Shoats,0.1,0.5,SRSD
11023,6,0.0,1,2015,8, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
11023,7,,2,2020,10,Goat, Disease,,,4,2.0,1.0,Disease,Goats,0.1,0.1,SRSD
11023,7,,1,2020,5,Goat, Disease,,,4,2.0,1.0,Disease,Goats,0.1,0.1,LRLD
11024,1,,2,2009,2,Cattle, Disease,,Base camp,2,,2.0,Disease,Cattle,1.0,2.0,SRSD
11024,1,,5,2009,5,Cattle,Starvation/Drought,,Satellite camp,3,,2.0,Drought,Cattle,1.0,2.0,LRLD
11024,1,,3,2009,3,Cattle, Disease,,Satellite camp,3,,2.0,Disease,Cattle,1.0,2.0,LRLD
11024,1,,8,2009,8,Cattle,Starvation/Drought,,Base camp,1,,1.0,Drought,Cattle,1.0,1.0,LRLD
11024,1,,7,2009,7,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,LRLD
11024,1,,4,2009,4,Cattle,Starvation/Drought,,Base camp,2,,2.0,Drought,Cattle,1.0,2.0,LRLD
11024,1,,1,2008,12,Cattle, Disease,,Satellite camp,5,,2.0,Disease,Cattle,1.0,2.0,SRSD
11024,1,,6,2009,6,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,LRLD
11024,2,,1,2010,8, Goat/Sheep,Premature birth,,Satellite camp,11,,0.0,Other,Shoats,0.1,0.0,LRLD
11024,2,,2,2010,7,Cattle, Disease,,Satellite camp,2,,2.0,Disease,Cattle,1.0,2.0,LRLD
11024,3,0.0,5,2011,7,Camel,Starvation/Drought,,Satellite camp,3,,3.0,Drought,Camels,1.3,3.9000000000000004,LRLD
11024,3,0.0,7,2011,8, Goat/Sheep,Starvation/Drought,,Satellite camp,4,,4.0,Drought,Shoats,0.1,0.4,LRLD
11024,3,0.0,2,2010,10,Camel,Predation,,Satellite camp,4,,3.0,Predation,Camels,1.3,3.9000000000000004,SRSD
11024,3,0.0,4,2011,4,Camel, Disease,,Satellite camp,1,,1.0,Disease,Camels,1.3,1.3,LRLD
11024,3,0.0,6,2011,8,Cattle,Starvation/Drought,,Satellite camp,7,,7.0,Drought,Cattle,1.0,7.0,LRLD
11024,3,0.0,1,2010,10,Camel, Disease,,Satellite camp,2,,2.0,Disease,Camels,1.3,2.6,SRSD
11024,3,0.0,3,2011,1,Camel,Raiding/Rustling/Conflict,,Satellite camp,9,,9.0,Conflict,Camels,1.3,11.700000000000001,SRSD
11024,4,0.0,1,2012,7, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
11024,5,0.0,1,2012,12,Cattle, Disease,,Satellite camp,3,,2.0,Disease,Cattle,1.0,2.0,SRSD
11024,5,0.0,3,2013,1, Goat/Sheep, Disease,,Satellite camp,7,,2.0,Disease,Shoats,0.1,0.2,SRSD
11024,5,0.0,4,2013,8, Goat/Sheep,Predation,,Satellite camp,9,,2.0,Predation,Shoats,0.1,0.2,LRLD
11024,5,0.0,2,2013,3,Cattle,Predation,,Satellite camp,2,,1.0,Predation,Cattle,1.0,1.0,LRLD
11024,6,0.0,2,2015,4, Goat/Sheep, Disease,,Base camp,3,,2.0,Disease,Shoats,0.1,0.2,LRLD
11024,6,0.0,1,2015,3, Goat/Sheep,Starvation/Drought,,Base camp,2,,0.0,Drought,Shoats,0.1,0.0,LRLD
11024,6,0.0,3,2015,8, Goat/Sheep,Starvation/Drought,,Satellite camp,3,,2.0,Drought,Shoats,0.1,0.2,LRLD
11024,7,,1,2020,11,Goat, Disease,,,1,1.0,1.0,Disease,Goats,0.1,0.1,SRSD
11025,1,,5,2009,7,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,LRLD
11025,1,,8,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Shoats,0.1,0.1,SRSD
11025,1,,2,2009,1,Cattle,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Cattle,1.0,2.0,SRSD
11025,1,,3,2009,3,Cattle, Disease,,Satellite camp,1,,1.0,Disease,Cattle,1.0,1.0,LRLD
11025,1,,9,2009,4, Goat/Sheep,Starvation/Drought,,Satellite camp,3,,3.0,Drought,Shoats,0.1,0.30000000000000004,LRLD
11025,1,,10,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,LRLD
11025,1,,7,2009,9,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,LRLD
11025,1,,1,2008,12,Cattle,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Cattle,1.0,2.0,SRSD
11025,1,,4,2009,6,Cattle, Disease,,Satellite camp,3,,2.0,Disease,Cattle,1.0,2.0,LRLD
11025,1,,6,2009,8,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,LRLD
11025,2,,1,2010,8, Goat/Sheep,Premature birth,,Satellite camp,2,,0.0,Other,Shoats,0.1,0.0,LRLD
11025,2,,2,2010,9, Goat/Sheep,Premature birth,,Satellite camp,1,,0.0,Other,Shoats,0.1,0.0,LRLD
11025,4,0.0,2,2012,6, Goat/Sheep,Predation,,Satellite camp,2,,2.0,Predation,Shoats,0.1,0.2,LRLD
11025,4,0.0,1,2012,2, Goat/Sheep, Disease,,Satellite camp,5,,5.0,Disease,Shoats,0.1,0.5,SRSD
11025,5,0.0,1,2013,5, Goat/Sheep, Disease,,Base camp,3,,3.0,Disease,Shoats,0.1,0.30000000000000004,LRLD
11025,6,0.0,2,2015,3, Goat/Sheep, Disease,,Base camp,2,,1.0,Disease,Shoats,0.1,0.1,LRLD
11025,6,0.0,3,2015,7, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Shoats,0.1,0.1,LRLD
11025,6,0.0,1,2014,12, Goat/Sheep, Disease,,Base camp,3,,2.0,Disease,Shoats,0.1,0.2,SRSD
11025,6,0.0,4,2015,8,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,LRLD
11025,6,0.0,5,2015,8, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
11026,1,,3,2009,7,Cattle, Disease,,Satellite camp,1,,1.0,Disease,Cattle,1.0,1.0,LRLD
11026,1,,4,2009,9,Cattle, Disease,,Satellite camp,2,,1.0,Disease,Cattle,1.0,1.0,LRLD
11026,1,,2,2009,6,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,LRLD
11026,1,,1,2008,12,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,SRSD
11026,2,,1,2010,8,Cattle, Disease,,Satellite camp,5,,5.0,Disease,Cattle,1.0,5.0,LRLD
11026,3,0.0,2,2011,6, Goat/Sheep,Starvation/Drought,,Satellite camp,7,,7.0,Drought,Shoats,0.1,0.7000000000000001,LRLD
11026,3,0.0,1,2011,2,Cattle,Starvation/Drought,,Satellite camp,5,,5.0,Drought,Cattle,1.0,5.0,SRSD
11026,5,0.0,1,2013,7, Goat/Sheep,Predation,,Satellite camp,4,,4.0,Predation,Shoats,0.1,0.4,LRLD
11026,6,0.0,1,2015,3, Goat/Sheep, Disease,,Satellite camp,10,,4.0,Disease,Shoats,0.1,0.4,LRLD
11026,6,0.0,2,2015,8, Goat/Sheep,Starvation/Drought,,Satellite camp,12,,5.0,Drought,Shoats,0.1,0.5,LRLD
11026,7,,1,2019,3,Goat,Predation,,,7,1.0,1.0,Predation,Goats,0.1,0.1,LRLD
11026,7,,1,2019,3, Sheep,Predation,,,20,1.0,1.0,Predation,Sheep,0.1,0.1,LRLD
11027,1,,1,2008,12,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,SRSD
11027,1,,8,2009,2, Goat/Sheep, Disease,,Satellite camp,3,,3.0,Disease,Shoats,0.1,0.30000000000000004,SRSD
11027,1,,7,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,SRSD
11027,1,,14,2009,9, Goat/Sheep, Disease,,Satellite camp,3,,2.0,Disease,Shoats,0.1,0.2,LRLD
11027,1,,9,2009,4, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,LRLD
11027,1,,11,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,LRLD
11027,1,,5,2009,10,Cattle,Starvation/Drought,,Satellite camp,4,,2.0,Drought,Cattle,1.0,2.0,SRSD
11027,1,,12,2009,7, Goat/Sheep, Disease,,Satellite camp,4,,3.0,Disease,Shoats,0.1,0.30000000000000004,LRLD
11027,1,,10,2009,5, Goat/Sheep, Disease,,Satellite camp,2,,2.0,Disease,Shoats,0.1,0.2,LRLD
11027,1,,13,2009,8, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,LRLD
11027,1,,4,2009,7,Cattle, Disease,,Satellite camp,1,,1.0,Disease,Cattle,1.0,1.0,LRLD
11027,1,,2,2009,5,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,LRLD
11027,1,,3,2009,6,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,LRLD
11027,1,,6,2008,11,Cattle, Disease,,Satellite camp,2,,2.0,Disease,Cattle,1.0,2.0,SRSD
11027,2,,1,2010,7, Goat/Sheep, Disease,,Satellite camp,8,,0.0,Disease,Shoats,0.1,0.0,LRLD
11027,3,0.0,2,2011,3, Goat/Sheep,Just lost,,Satellite camp,4,,3.0,Other,Shoats,0.1,0.30000000000000004,LRLD
11027,3,0.0,3,2011,6, Goat/Sheep, Disease,,Satellite camp,4,,4.0,Disease,Shoats,0.1,0.4,LRLD
11027,3,0.0,1,2010,11,Cattle,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Cattle,1.0,2.0,SRSD
11027,3,0.0,4,2011,3, Goat/Sheep,Predation,,Base camp,1,,1.0,Predation,Shoats,0.1,0.1,LRLD
11027,4,0.0,2,2012,3,Camel, Disease,,Satellite camp,1,,0.0,Disease,Camels,1.3,0.0,LRLD
11027,4,0.0,1,2011,11,Camel,Predation,,Satellite camp,1,,1.0,Predation,Camels,1.3,1.3,SRSD
11027,5,0.0,1,2012,11, Goat/Sheep,Predation,,Satellite camp,4,,3.0,Predation,Shoats,0.1,0.30000000000000004,SRSD
11027,5,0.0,2,2013,9, Goat/Sheep, Disease,,Satellite camp,3,,3.0,Disease,Shoats,0.1,0.30000000000000004,LRLD
11027,6,0.0,1,2014,12, Goat/Sheep, Disease,,Base camp,7,,3.0,Disease,Shoats,0.1,0.30000000000000004,SRSD
11027,6,0.0,2,2015,8, Goat/Sheep,Starvation/Drought,,Base camp,5,,2.0,Drought,Shoats,0.1,0.2,LRLD
11027,7,,1,2020,9,Camel, Disease,,,9,1.0,1.0,Disease,Camels,1.3,1.3,LRLD
11028,1,,11,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,4,,3.0,Drought,Shoats,0.1,0.30000000000000004,SRSD
11028,1,,3,2009,3,Cattle,Starvation/Drought,,Satellite camp,3,,3.0,Drought,Cattle,1.0,3.0,LRLD
11028,1,,15,2009,10, Goat/Sheep, Rain,,Satellite camp,14,,2.0,Drought,Shoats,0.1,0.2,SRSD
11028,1,,2,2009,1,Cattle, Disease,,Satellite camp,2,,2.0,Disease,Cattle,1.0,2.0,SRSD
11028,1,,12,2009,1, Goat/Sheep, Disease,,Satellite camp,2,,2.0,Disease,Shoats,0.1,0.2,SRSD
11028,1,,1,2008,12,Cattle,Starvation/Drought,,Satellite camp,3,,3.0,Drought,Cattle,1.0,3.0,SRSD
11028,1,,10,2009,10,Cattle, Disease,,Satellite camp,2,,2.0,Disease,Cattle,1.0,2.0,SRSD
11028,1,,9,2009,9,Cattle, Disease,,Satellite camp,2,,2.0,Disease,Cattle,1.0,2.0,LRLD
11028,1,,14,2009,3, Goat/Sheep, Disease,,Satellite camp,4,,2.0,Disease,Shoats,0.1,0.2,LRLD
11028,1,,13,2009,2, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,SRSD
11028,1,,7,2009,7,Cattle, Disease,,Satellite camp,4,,3.0,Disease,Cattle,1.0,3.0,LRLD
11028,1,,5,2009,5,Cattle, Disease,,Satellite camp,3,,3.0,Disease,Cattle,1.0,3.0,LRLD
11028,1,,8,2009,8,Cattle, Disease,,Satellite camp,3,,3.0,Disease,Cattle,1.0,3.0,LRLD
11028,1,,4,2009,4,Cattle,Starvation/Drought,,Satellite camp,3,,3.0,Drought,Cattle,1.0,3.0,LRLD
11028,1,,6,2009,6,Cattle, Disease,,Satellite camp,3,,3.0,Disease,Cattle,1.0,3.0,LRLD
11028,2,,1,2010,7, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
11028,3,0.0,1,2011,9, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,LRLD
11028,5,0.0,3,2013,2, Goat/Sheep, Disease,,Satellite camp,2,,2.0,Disease,Shoats,0.1,0.2,SRSD
11028,5,0.0,1,2012,10,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,SRSD
11028,5,0.0,2,2013,3,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,LRLD
11028,6,0.0,2,2015,5,Cattle,Accident/Poisoned,,Satellite camp,1,,0.0,Other,Cattle,1.0,0.0,LRLD
11028,6,0.0,4,2015,8, Goat/Sheep, Disease,,Satellite camp,2,,1.0,Disease,Shoats,0.1,0.1,LRLD
11028,6,0.0,1,2015,5,Cattle,Predation,,Satellite camp,2,,2.0,Predation,Cattle,1.0,2.0,LRLD
11028,6,0.0,3,2015,8, Goat/Sheep,Predation,,Satellite camp,1,,1.0,Predation,Shoats,0.1,0.1,LRLD
11028,7,,1,2020,12, Sheep, Disease,,,6,1.0,1.0,Disease,Sheep,0.1,0.1,SRSD
11028,7,,1,2020,12,Goat, Disease,,,10,1.0,1.0,Disease,Goats,0.1,0.1,SRSD
11029,1,,12,2009,8, Goat/Sheep,Starvation/Drought,,Satellite camp,6,,5.0,Drought,Shoats,0.1,0.5,LRLD
11029,1,,8,2009,10,Cattle,Starvation/Drought,,Satellite camp,12,,10.0,Drought,Cattle,1.0,10.0,SRSD
11029,1,,4,2009,6,Cattle,Starvation/Drought,,Satellite camp,10,,8.0,Drought,Cattle,1.0,8.0,LRLD
11029,1,,6,2009,8,Cattle,Starvation/Drought,,Satellite camp,6,,6.0,Drought,Cattle,1.0,6.0,LRLD
11029,1,,1,2008,12,Camel,Starvation/Drought,,Satellite camp,3,,3.0,Drought,Camels,1.3,3.9000000000000004,SRSD
11029,1,,9,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,3,,2.0,Drought,Shoats,0.1,0.2,SRSD
11029,1,,13,2009,9, Goat/Sheep,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Shoats,0.1,0.1,LRLD
11029,1,,2,2009,2,Cattle,Starvation/Drought,,Satellite camp,10,,7.0,Drought,Cattle,1.0,7.0,SRSD
11029,1,,5,2009,7,Cattle,Starvation/Drought,,Satellite camp,11,,10.0,Drought,Cattle,1.0,10.0,LRLD
11029,1,,7,2009,9,Cattle,Starvation/Drought,,Satellite camp,8,,8.0,Drought,Cattle,1.0,8.0,LRLD
11029,1,,3,2009,4,Cattle,Starvation/Drought,,Satellite camp,8,,6.0,Drought,Cattle,1.0,6.0,LRLD
11029,1,,10,2009,4, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Shoats,0.1,0.1,LRLD
11029,1,,11,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Shoats,0.1,0.1,LRLD
11029,2,,2,2010,8, Goat/Sheep,Predation,,Satellite camp,5,,0.0,Predation,Shoats,0.1,0.0,LRLD
11029,2,,1,2010,7, Goat/Sheep, Disease,,Satellite camp,5,,0.0,Disease,Shoats,0.1,0.0,LRLD
11029,3,0.0,2,2011,7,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,LRLD
11029,3,0.0,4,2010,12, Goat/Sheep, Disease,,Satellite camp,4,,3.0,Disease,Shoats,0.1,0.30000000000000004,SRSD
11029,3,0.0,5,2011,8, Goat/Sheep,Starvation/Drought,,Satellite camp,9,,4.0,Drought,Shoats,0.1,0.4,LRLD
11029,3,0.0,3,2010,11,Cattle,Raiding/Rustling/Conflict,,Satellite camp,5,,5.0,Conflict,Cattle,1.0,5.0,SRSD
11029,3,0.0,1,2010,12,Camel,Predation,,Satellite camp,2,,2.0,Predation,Camels,1.3,2.6,SRSD
11029,5,0.0,1,2013,3,Camel,Predation,,Satellite camp,1,,1.0,Predation,Camels,1.3,1.3,LRLD
11029,5,0.0,2,2013,4, Goat/Sheep, Disease,,Satellite camp,1,,1.0,Disease,Shoats,0.1,0.1,LRLD
11029,6,0.0,5,2015,2, Goat/Sheep, Disease,,Satellite camp,5,,3.0,Disease,Shoats,0.1,0.30000000000000004,SRSD
11029,6,0.0,4,2015,8, Goat/Sheep, Disease,,Satellite camp,7,,5.0,Disease,Shoats,0.1,0.5,LRLD
11029,6,0.0,2,2015,8,Cattle,Starvation/Drought,,Satellite camp,7,,3.0,Drought,Cattle,1.0,3.0,LRLD
11029,6,0.0,3,2015,2, Goat/Sheep,Predation,,Satellite camp,9,,9.0,Predation,Shoats,0.1,0.9,SRSD
11029,6,0.0,1,2015,8,Camel, Disease,,Satellite camp,2,,2.0,Disease,Camels,1.3,2.6,LRLD
11030,1,,2,2009,9,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,LRLD
11030,1,,1,2008,11,Cattle,Raiding/Rustling/Conflict,,Satellite camp,20,,10.0,Conflict,Cattle,1.0,10.0,SRSD
11030,1,,7,2009,9, Goat/Sheep, Rain,,Satellite camp,18,,12.0,Drought,Shoats,0.1,1.2000000000000002,LRLD
11030,1,,5,2009,4, Goat/Sheep,Starvation/Drought,,Satellite camp,8,,7.0,Drought,Shoats,0.1,0.7000000000000001,LRLD
11030,1,,6,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,6,,6.0,Drought,Shoats,0.1,0.6000000000000001,LRLD
11030,1,,3,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,10,,10.0,Drought,Shoats,0.1,1.0,SRSD
11030,1,,4,2009,1, Goat/Sheep, Disease,,Satellite camp,6,,4.0,Disease,Shoats,0.1,0.4,SRSD
11030,2,,1,2010,7,Cattle, Disease,,Satellite camp,1,,1.0,Disease,Cattle,1.0,1.0,LRLD
11030,3,0.0,1,2011,7, Goat/Sheep,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Shoats,0.1,0.2,LRLD
11030,5,0.0,1,2013,5, Goat/Sheep, Disease,,Base camp,4,,4.0,Disease,Shoats,0.1,0.4,LRLD
11030,6,0.0,1,2015,5, Goat/Sheep, Disease,,Satellite camp,5,,5.0,Disease,Shoats,0.1,0.5,LRLD
11030,6,0.0,2,2015,8, Goat/Sheep, Disease,,Satellite camp,3,,2.0,Disease,Shoats,0.1,0.2,LRLD
11030,7,,1,2020,8,Cattle,Predation,,,2,1.0,1.0,Predation,Cattle,1.0,1.0,LRLD
11032,1,,11,2009,9, Goat/Sheep,Predation,,Satellite camp,5,,2.0,Predation,Shoats,0.1,0.2,LRLD
11032,1,,9,2009,7, Goat/Sheep,Starvation/Drought,,Satellite camp,3,,2.0,Drought,Shoats,0.1,0.2,LRLD
11032,1,,10,2009,8, Goat/Sheep,Starvation/Drought,,Satellite camp,3,,2.0,Drought,Shoats,0.1,0.2,LRLD
11032,1,,1,2008,12,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,SRSD
11032,1,,2,2009,3,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,LRLD
11032,1,,5,2008,12, Goat/Sheep,Starvation/Drought,,Satellite camp,3,,2.0,Drought,Shoats,0.1,0.2,SRSD
11032,1,,6,2009,2, Goat/Sheep,Starvation/Drought,,Satellite camp,4,,2.0,Drought,Shoats,0.1,0.2,SRSD
11032,1,,3,2009,4,Cattle, Disease,,Satellite camp,2,,1.0,Disease,Cattle,1.0,1.0,LRLD
11032,1,,4,2009,6,Cattle,Predation,,Satellite camp,2,,1.0,Predation,Cattle,1.0,1.0,LRLD
11032,1,,7,2009,4, Goat/Sheep, Disease,,Satellite camp,6,,2.0,Disease,Shoats,0.1,0.2,LRLD
11032,1,,8,2009,6, Goat/Sheep,Starvation/Drought,,Satellite camp,4,,2.0,Drought,Shoats,0.1,0.2,LRLD
11032,3,0.0,4,2011,4, Goat/Sheep, Disease,,Satellite camp,4,,3.0,Disease,Shoats,0.1,0.30000000000000004,LRLD
11032,3,0.0,5,2011,7, Goat/Sheep,Predation,,Satellite camp,5,,4.0,Predation,Shoats,0.1,0.4,LRLD
11032,3,0.0,2,2011,4,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,LRLD
11032,3,0.0,1,2010,10,Cattle, Disease,,Satellite camp,2,,2.0,Disease,Cattle,1.0,2.0,SRSD
11032,3,0.0,3,2010,11, Goat/Sheep,Just lost,,Satellite camp,6,,4.0,Other,Shoats,0.1,0.4,SRSD
11032,3,0.0,6,2011,1, Goat/Sheep, Disease,,Satellite camp,3,,3.0,Disease,Shoats,0.1,0.30000000000000004,SRSD
11032,4,0.0,1,2012,2, Goat/Sheep, Disease,,Satellite camp,2,,2.0,Disease,Shoats,0.1,0.2,SRSD
11032,4,0.0,2,2012,4, Goat/Sheep,Starvation/Drought,,Satellite camp,4,,3.0,Drought,Shoats,0.1,0.30000000000000004,LRLD
11032,6,0.0,1,2015,8, Goat/Sheep,Starvation/Drought,,Satellite camp,5,,2.0,Drought,Shoats,0.1,0.2,LRLD
11033,1,,8,2008,12, Goat/Sheep,Predation,,Base camp,4,,2.0,Predation,Shoats,0.1,0.2,SRSD
11033,1,,11,2009,6, Goat/Sheep,Starvation/Drought,,Base camp,4,,3.0,Drought,Shoats,0.1,0.30000000000000004,LRLD
11033,1,,6,2009,5,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,LRLD
11033,1,,7,2008,11, Goat/Sheep,Starvation/Drought,,Satellite camp,6,,4.0,Drought,Shoats,0.1,0.4,SRSD
11033,1,,2,2009,1,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,SRSD
11033,1,,4,2008,12,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,SRSD
11033,1,,10,2009,5, Goat/Sheep,Starvation/Drought,,Base camp,6,,3.0,Drought,Shoats,0.1,0.30000000000000004,LRLD
11033,1,,5,2009,1,Cattle,Starvation/Drought,,Satellite camp,2,,1.0,Drought,Cattle,1.0,1.0,SRSD
11033,1,,1,2008,11,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,SRSD
11033,1,,3,2009,9,Camel,Starvation/Drought,,Satellite camp,2,,2.0,Drought,Camels,1.3,2.6,LRLD
11033,1,,9,2009,2, Goat/Sheep, Disease,,Satellite camp,4,,2.0,Disease,Shoats,0.1,0.2,SRSD
11033,2,,4,2010,8, Goat/Sheep,Predation,,Satellite camp,6,,6.0,Predation,Shoats,0.1,0.6000000000000001,LRLD
11033,2,,1,2010,8,Camel,Predation,,Satellite camp,4,,4.0,Predation,Camels,1.3,5.2,LRLD
11033,2,,3,2010,7, Goat/Sheep, Disease,,Satellite camp,10,,10.0,Disease,Shoats,0.1,1.0,LRLD
11033,2,,2,2010,7,Cattle, Disease,,Satellite camp,7,,7.0,Disease,Cattle,1.0,7.0,LRLD
11033,3,0.0,3,2011,9, Goat/Sheep,Starvation/Drought,,Satellite camp,5,,5.0,Drought,Shoats,0.1,0.5,LRLD
11033,3,0.0,2,2011,7,Cattle,Starvation/Drought,,Satellite camp,1,,1.0,Drought,Cattle,1.0,1.0,LRLD
